x1,y1,x2,y2
2298,1052,2315,1045
2275,1064,2290,1063
2296,1089,2302,1080
2281,1082,2292,1081
2260,1068,2274,1073
2240,1064,2253,1063
2230,1068,2245,1070
2247,1053,2258,1053
2266,1050,2275,1041
2271,1027,2284,1036
2224,1017,2241,1018
2232,1027,2242,1037
2213,1044,2212,1030
2183,1045,2199,1029
2170,1037,2185,1031
2180,1025,2196,1014
2158,1063,2164,1048
2129,1006,2140,1002
2138,1018,2147,1019
2133,1033,2156,1034
2120,1046,2135,1041
2092,1038,2107,1041
2105,1033,2115,1034
2106,1026,2123,1027
2096,1023,2108,1016
2086,1008,2103,1007
2046,1017,2065,1025
2011,1009,2018,1015
2023,1017,2032,1031
2012,1030,2024,1030
2006,1016,2014,1020
2036,1034,2047,1029
2027,1005,2044,1003
2025,979,2038,982
1992,971,2004,975
2003,979,2009,993
1943,988,1972,995
1945,971,1965,974
1974,1011,1989,1023
1991,1016,2001,1020
1965,1016,1971,1018
1965,1023,1972,1021
1952,1020,1957,1023
1920,1004,1930,999
1927,960,1939,974
1875,995,1889,1001
1863,971,1878,973
1892,974,1901,983
1903,965,1914,971
1864,938,1880,947
1840,956,1851,949
1844,969,1853,955
1825,962,1835,964
1822,952,1832,936
1809,937,1816,928
1791,959,1806,965
1818,973,1834,975
1829,984,1841,994
1849,994,1857,986
1795,970,1814,981
1733,911,1735,905
1743,917,1753,928
1769,929,1778,938
1771,913,1786,923
1763,903,1772,906
1679,875,1687,893
1690,883,1701,884
1692,898,1710,904
1660,896,1679,902
1653,910,1678,915
1677,908,1696,915
1643,872,1651,889
1651,857,1660,873
1649,843,1661,848
1572,825,1584,840
1584,827,1597,837
1607,831,1615,837
1607,843,1618,861
1563,837,1581,852
1581,860,1596,867
1547,852,1561,857
1538,840,1558,839
1520,846,1532,847
1494,854,1507,853
1534,867,1536,854
