track,slice,x,y
6,448,1716,1181
6,451,1725,1188
6,454,1725,1190
6,457,1727,1190
6,460,1726,1192
6,463,1727,1192
6,466,1727,1192
6,469,1727,1192
6,472,1724,1192
6,475,1723,1191
6,478,1721,1190
6,481,1720,1188
6,484,1717,1188
6,487,1715,1188
6,490,1713,1187
6,493,1709,1184
6,496,1705,1182
6,499,1702,1184
6,502,1701,1184
6,505,1701,1182
6,508,1699,1182
6,511,1700,1183
6,514,1699,1180
6,517,1699,1179
6,520,1696,1176
6,523,1696,1174
6,526,1696,1171
6,529,1695,1174
6,532,1695,1173
6,535,1696,1174
6,538,1697,1173
6,541,1694,1173
6,544,1692,1171
6,547,1689,1167
6,550,1689,1164
6,553,1688,1159
6,556,1690,1159
6,559,1691,1157
6,562,1692,1154
6,565,1691,1152
6,568,1691,1151
6,571,1691,1150
6,574,1690,1149
6,577,1688,1149
6,580,1688,1150
6,583,1688,1150
6,586,1686,1149
6,589,1686,1148
6,592,1686,1147
6,595,1686,1147
6,598,1686,1146
6,601,1685,1147
6,604,1685,1147
6,607,1682,1145
6,610,1681,1142
6,613,1681,1142
6,616,1683,1143
6,619,1684,1145
6,622,1685,1145
6,625,1686,1146
6,628,1686,1145
6,631,1685,1144
6,634,1685,1146
6,637,1686,1150
6,640,1684,1146
6,643,1684,1150
6,646,1686,1153
6,649,1687,1156
6,652,1686,1160
6,655,1689,1166
6,658,1693,1172
6,661,1699,1178
6,664,1703,1184
6,667,1705,1185
6,670,1704,1188
6,673,1708,1189
6,676,1710,1186
6,679,1715,1185
6,682,1717,1187
6,685,1718,1189
6,688,1719,1190
6,691,1717,1192
6,694,1717,1193
6,697,1714,1193
6,700,1714,1196
6,703,1713,1196
6,706,1712,1195
6,709,1710,1194
6,712,1708,1196
6,715,1707,1196
6,718,1707,1196
6,721,1707,1195
6,724,1707,1195
6,727,1708,1199
6,730,1709,1201
6,733,1710,1202
6,736,1710,1200
6,739,1711,1202
6,742,1711,1202
6,745,1712,1204
6,748,1713,1206
6,751,1716,1207
6,754,1718,1208
6,757,1720,1207
6,760,1721,1208
6,763,1721,1208
6,766,1718,1208
6,769,1717,1208
6,772,1717,1208
6,775,1715,1207
6,778,1713,1206
6,781,1711,1205
6,784,1710,1205
6,787,1712,1205
6,790,1713,1203
6,793,1712,1203
6,796,1710,1203
6,799,1709,1203
6,802,1709,1203
6,805,1708,1202
6,808,1708,1201
6,811,1708,1199
6,814,1713,1202
6,817,1715,1204
6,820,1715,1202
6,823,1715,1198
6,826,1718,1198
6,829,1723,1206
6,832,1726,1208
6,835,1729,1211
6,838,1738,1210
6,841,1745,1213
6,844,1749,1216
6,847,1751,1223
6,850,1751,1227
6,853,1754,1237
6,856,1756,1243
6,859,1757,1245
6,862,1761,1245
6,865,1767,1248
6,868,1772,1251
6,871,1774,1253
6,874,1775,1255
6,877,1781,1255
6,880,1784,1257
6,883,1788,1259
7,1,1447,885
7,4,1452,885
7,7,1462,883
7,10,1471,882
7,13,1475,884
7,16,1480,888
7,19,1489,888
7,22,1493,889
7,25,1496,891
7,28,1498,892
7,31,1501,896
7,34,1504,895
7,37,1505,895
7,40,1506,895
7,43,1506,896
7,46,1506,898
7,49,1507,898
7,52,1510,900
7,55,1514,903
7,58,1517,905
7,61,1519,906
7,64,1523,907
7,67,1527,909
7,70,1529,911
7,73,1531,912
7,76,1532,910
7,79,1532,910
7,82,1533,910
7,85,1533,910
7,88,1532,910
7,91,1531,907
7,94,1529,907
7,97,1528,906
7,100,1526,903
7,103,1526,903
7,106,1523,903
7,109,1521,900
7,112,1514,898
7,115,1514,899
7,118,1514,898
7,121,1514,898
7,124,1509,900
7,127,1504,901
7,130,1497,902
7,133,1496,902
7,136,1496,902
7,139,1496,902
7,142,1494,900
7,145,1494,897
7,148,1494,897
7,151,1495,900
7,154,1499,900
7,157,1505,903
7,160,1515,912
7,163,1516,916
7,166,1517,920
7,169,1516,925
7,172,1519,931
7,175,1522,934
7,178,1520,933
7,181,1523,933
7,184,1525,937
7,187,1531,937
7,190,1534,938
7,193,1537,939
7,196,1540,942
7,199,1540,943
7,202,1543,947
7,205,1544,950
7,208,1547,953
7,211,1547,955
7,214,1547,956
7,217,1549,957
7,220,1552,960
7,223,1557,966
7,226,1561,967
7,229,1564,970
7,232,1569,974
7,235,1570,980
7,238,1575,984
7,241,1578,991
7,244,1579,994
7,247,1579,996
7,250,1585,999
7,253,1591,1001
7,256,1595,1006
7,259,1598,1012
7,262,1600,1019
7,265,1605,1024
7,268,1611,1028
7,271,1615,1031
7,274,1623,1040
7,277,1628,1046
7,280,1630,1052
7,283,1636,1054
7,286,1639,1057
7,289,1643,1058
7,292,1641,1064
7,295,1647,1066
7,298,1649,1069
7,301,1649,1071
7,304,1647,1072
7,307,1644,1073
7,310,1647,1077
7,313,1648,1077
7,316,1651,1087
7,319,1657,1095
7,322,1666,1103
7,325,1672,1108
7,328,1678,1113
7,331,1682,1116
7,334,1685,1119
7,337,1688,1122
7,340,1690,1120
7,343,1692,1124
7,346,1696,1127
7,349,1700,1133
7,352,1706,1136
7,355,1710,1141
7,358,1715,1146
7,361,1725,1154
7,364,1730,1161
7,367,1734,1167
7,370,1740,1171
7,373,1744,1175
8,1,817,394
8,4,818,394
8,7,821,398
8,10,824,402
8,13,830,409
8,16,836,414
8,19,845,426
8,22,848,431
8,25,851,438
8,28,852,441
8,31,859,448
8,34,864,450
8,37,866,454
8,40,869,454
8,43,873,455
8,46,878,459
8,49,880,461
8,52,882,461
8,55,885,464
8,58,889,464
8,61,887,463
8,64,892,463
8,67,897,462
8,70,901,462
8,73,906,462
8,76,910,462
8,79,914,464
8,82,915,464
8,85,914,465
8,88,913,465
8,91,916,466
8,94,912,465
8,97,912,465
8,100,908,463
8,103,904,463
8,106,901,463
8,109,900,461
8,112,900,460
8,115,900,462
8,118,899,464
8,121,900,466
8,124,901,472
8,127,900,474
8,130,901,476
8,133,903,479
8,136,906,479
8,139,909,481
8,142,911,482
8,145,908,481
8,148,908,483
8,151,910,486
8,154,911,488
8,157,912,489
8,160,917,492
8,163,917,493
8,166,917,493
8,169,919,490
8,172,927,488
8,175,928,488
8,178,930,488
8,181,931,491
8,184,935,491
8,187,936,492
8,190,936,493
8,193,938,490
8,196,940,486
8,199,943,482
8,202,951,481
8,205,956,479
8,208,957,480
8,211,957,481
8,214,959,480
8,217,960,479
8,220,964,479
8,223,968,479
8,226,971,481
8,229,978,481
8,232,980,482
8,235,980,484
8,238,979,484
8,241,979,484
8,244,979,484
8,247,979,484
8,250,978,485
8,253,980,486
8,256,981,486
8,259,981,486
8,262,982,484
8,265,982,487
8,268,982,486
8,271,979,487
8,274,979,489
8,277,979,489
8,280,983,491
8,283,986,503
8,286,989,503
8,289,990,504
8,292,991,502
8,295,995,503
8,298,1000,505
8,301,1000,506
8,304,1001,505
8,307,1002,505
8,310,999,503
8,313,996,503
8,316,993,502
8,319,990,500
8,322,990,498
8,325,988,496
8,328,987,495
8,331,987,493
8,334,986,493
8,337,986,493
8,340,986,491
8,343,984,491
8,346,983,490
8,349,986,489
8,352,987,487
8,355,988,488
8,358,985,488
8,361,985,485
8,364,983,484
8,367,984,482
8,370,984,482
8,373,984,483
8,376,983,481
8,379,980,481
8,382,981,482
8,385,980,482
8,388,976,480
8,391,975,478
8,394,974,477
8,397,974,477
8,400,973,477
8,403,971,477
8,406,969,476
8,409,967,476
8,412,968,478
8,415,966,481
8,418,966,487
8,421,967,488
8,424,967,489
8,427,968,490
8,430,968,492
8,433,968,491
8,436,968,487
8,439,968,489
8,442,969,488
8,445,969,489
8,448,969,490
8,451,971,491
8,454,971,489
8,457,973,492
8,460,972,492
8,463,971,492
8,466,974,491
8,469,976,488
8,472,977,487
8,475,978,488
8,478,977,489
8,481,978,489
8,484,980,490
8,487,980,491
8,490,982,492
8,493,982,493
8,496,984,495
8,499,987,497
8,502,988,499
8,505,988,504
8,508,989,508
8,511,990,512
8,514,988,515
8,517,988,516
8,520,988,519
8,523,989,521
8,526,989,525
8,529,991,529
8,532,994,533
8,535,995,538
8,538,999,549
8,541,999,557
8,544,998,561
8,547,999,566
8,550,999,569
8,553,1001,572
8,556,1001,575
8,559,1005,576
8,562,1008,582
8,565,1009,585
8,568,1011,589
8,571,1015,593
8,574,1017,592
8,577,1019,592
8,580,1019,593
8,583,1018,593
8,586,1019,594
8,589,1022,596
8,592,1025,597
8,595,1026,599
8,598,1027,600
8,601,1030,600
8,604,1033,603
8,607,1036,605
8,610,1039,610
8,613,1045,612
8,616,1053,616
8,619,1060,620
8,622,1067,621
8,625,1070,626
8,628,1075,633
8,631,1080,636
8,634,1081,636
8,637,1080,636
8,640,1080,635
8,643,1079,634
8,646,1078,633
8,649,1078,629
8,652,1077,628
8,655,1075,627
8,658,1076,625
8,661,1076,623
8,664,1076,620
8,667,1076,619
8,670,1078,616
8,673,1081,616
8,676,1078,616
8,679,1078,616
8,682,1077,616
8,685,1074,613
8,688,1069,613
8,691,1066,612
8,694,1059,610
8,697,1056,609
8,700,1052,610
8,703,1049,610
8,706,1047,610
8,709,1047,609
8,712,1051,609
8,715,1052,609
8,718,1054,607
8,721,1052,605
8,724,1053,604
8,727,1051,602
8,730,1047,600
8,733,1044,598
8,736,1039,597
8,739,1033,594
8,742,1028,590
8,745,1026,590
8,748,1023,585
8,751,1022,583
8,754,1022,583
8,757,1022,585
8,760,1024,586
8,763,1024,589
8,766,1022,589
8,769,1022,589
8,772,1019,588
8,775,1017,586
8,778,1013,584
8,781,1007,582
8,784,1006,581
8,787,1005,584
8,790,1002,583
8,793,1002,578
8,796,1003,581
8,799,1001,578
8,802,1000,577
8,805,997,576
8,808,996,574
8,811,994,572
8,814,995,574
8,817,994,573
8,820,995,573
8,823,992,570
8,826,994,570
8,829,993,568
8,832,990,564
8,835,985,562
8,838,984,562
8,841,983,560
8,844,982,560
8,847,981,558
8,850,978,556
8,853,976,554
8,856,975,553
8,859,975,552
8,862,975,551
8,865,978,549
8,868,981,549
8,871,982,551
8,874,984,553
8,877,987,555
8,880,988,557
8,883,989,557
9,1,1267,772
9,4,1273,773
9,7,1278,775
9,10,1280,778
9,13,1279,779
9,16,1279,775
9,19,1291,774
9,22,1295,774
9,25,1298,776
9,28,1302,774
9,31,1303,775
9,34,1307,775
9,37,1309,772
9,40,1314,772
9,43,1320,774
9,46,1325,776
9,49,1330,776
9,52,1334,776
9,55,1341,777
9,58,1344,778
9,61,1347,779
9,64,1355,782
9,67,1359,785
9,70,1362,786
9,73,1364,787
9,76,1365,791
9,79,1369,796
9,82,1373,799
9,85,1375,802
9,88,1381,807
9,91,1387,810
9,94,1390,815
9,97,1393,817
9,100,1400,818
9,103,1405,820
9,106,1409,819
9,109,1411,818
9,112,1415,818
9,115,1419,819
9,118,1420,820
9,121,1417,821
9,124,1414,822
9,127,1417,825
9,130,1417,826
9,133,1418,825
9,136,1419,823
9,139,1420,823
9,142,1423,822
9,145,1423,822
9,148,1424,824
9,151,1421,825
9,154,1422,825
9,157,1424,825
9,160,1424,826
9,163,1426,822
9,166,1424,822
9,169,1423,820
9,172,1421,819
9,175,1423,820
9,178,1422,818
9,181,1423,819
9,184,1423,822
9,187,1423,822
9,190,1423,822
9,193,1421,823
9,196,1419,824
9,199,1418,824
9,202,1415,826
9,205,1410,828
9,208,1407,828
9,211,1405,828
9,214,1398,828
9,217,1386,833
9,220,1382,837
9,223,1383,837
9,226,1382,835
9,229,1382,834
9,232,1382,834
9,235,1382,833
9,238,1385,832
9,241,1382,830
9,244,1380,828
9,247,1374,827
9,250,1371,828
9,253,1371,826
9,256,1371,823
9,259,1372,819
9,262,1371,818
9,265,1369,815
9,268,1368,812
9,271,1369,813
9,274,1373,814
9,277,1372,816
9,280,1373,818
9,283,1379,821
9,286,1381,822
9,289,1377,822
9,292,1376,825
9,295,1372,828
9,298,1369,829
9,301,1369,831
9,304,1369,833
9,307,1371,830
9,310,1373,827
9,313,1373,824
9,316,1369,824
9,319,1368,825
9,322,1366,826
9,325,1364,827
9,328,1366,831
9,331,1370,832
9,334,1370,834
9,337,1371,837
9,340,1371,838
9,343,1372,838
9,346,1371,839
9,349,1370,839
9,352,1368,838
9,355,1369,837
9,358,1369,836
9,361,1365,835
9,364,1364,835
9,367,1364,834
9,370,1364,835
9,373,1358,833
9,376,1352,831
9,379,1349,829
9,382,1348,824
9,385,1346,820
9,388,1346,819
9,391,1348,815
9,394,1349,813
9,397,1344,806
9,400,1342,803
9,403,1338,801
9,406,1333,798
9,409,1332,794
9,412,1331,793
9,415,1330,791
9,418,1330,787
9,421,1328,784
9,424,1325,783
9,427,1322,777
9,430,1318,775
9,433,1314,775
9,436,1312,774
9,439,1311,774
9,442,1309,776
9,445,1307,776
9,448,1305,776
9,451,1307,776
9,454,1308,779
9,457,1310,781
9,460,1312,782
9,463,1315,785
9,466,1317,787
9,469,1319,788
9,472,1321,791
9,475,1317,795
9,478,1318,795
9,481,1320,799
9,484,1323,802
9,487,1327,807
9,490,1330,808
9,493,1332,810
9,496,1334,809
9,499,1337,811
9,502,1340,811
9,505,1335,815
9,508,1337,815
9,511,1337,815
9,514,1338,813
9,517,1342,815
9,520,1344,816
9,523,1346,818
9,526,1349,821
9,529,1352,823
9,532,1356,824
9,535,1356,826
9,538,1355,822
9,541,1359,822
9,544,1362,816
9,547,1364,811
9,550,1367,804
9,553,1369,801
9,556,1371,800
9,559,1372,803
9,562,1376,802
9,565,1378,799
9,568,1381,797
9,571,1385,794
9,574,1387,795
9,577,1389,795
9,580,1391,797
9,583,1394,800
9,586,1398,803
9,589,1401,804
9,592,1404,806
9,595,1405,808
9,598,1408,809
9,601,1408,810
9,604,1409,810
9,607,1411,809
9,610,1410,809
9,613,1409,809
9,616,1409,813
9,619,1404,818
9,622,1405,822
9,625,1405,826
9,628,1409,828
9,631,1411,828
9,634,1410,830
9,637,1408,833
9,640,1403,836
9,643,1401,837
9,646,1401,837
9,649,1402,839
9,652,1402,842
9,655,1402,842
9,658,1401,842
9,661,1392,842
9,664,1395,835
9,667,1394,834
9,670,1391,833
9,673,1382,831
9,676,1377,830
9,679,1376,828
9,682,1376,828
9,685,1374,829
9,688,1373,829
9,691,1371,828
9,694,1375,827
9,697,1377,827
9,700,1378,827
9,703,1376,827
9,706,1376,824
9,709,1375,824
9,712,1376,823
9,715,1373,820
9,718,1372,819
9,721,1371,814
9,724,1371,814
9,727,1372,815
9,730,1372,813
9,733,1369,812
9,736,1369,809
9,739,1369,805
9,742,1368,805
9,745,1368,799
9,748,1367,795
9,751,1369,792
9,754,1370,789
9,757,1370,788
9,760,1372,788
9,763,1373,791
9,766,1374,791
9,769,1372,788
9,772,1370,786
9,775,1370,783
9,778,1370,781
9,781,1370,779
9,784,1371,779
9,787,1371,778
9,790,1370,779
9,793,1372,778
9,796,1372,778
9,799,1372,779
9,802,1374,778
9,805,1375,776
9,808,1377,777
9,811,1375,776
9,814,1376,775
9,817,1373,774
9,820,1372,774
9,823,1369,774
9,826,1365,773
9,829,1361,772
9,832,1359,771
9,835,1358,774
9,838,1358,775
9,841,1356,776
9,844,1353,776
9,847,1351,776
9,850,1347,776
9,853,1343,776
9,856,1339,776
9,859,1339,775
9,862,1338,775
9,865,1334,774
9,868,1333,775
9,871,1333,775
9,874,1333,776
9,877,1332,776
9,880,1333,775
9,883,1331,776
10,1,2182,1569
10,4,2179,1565
10,7,2175,1561
10,10,2171,1557
10,13,2167,1550
10,16,2163,1543
10,19,2156,1531
10,22,2152,1528
10,25,2140,1525
10,28,2132,1522
10,31,2124,1518
10,34,2116,1515
10,37,2109,1508
10,40,2105,1503
10,43,2102,1484
10,46,2104,1477
10,49,2105,1475
10,52,2099,1477
10,55,2088,1472
10,58,2084,1468
10,61,2082,1462
10,64,2080,1456
10,67,2077,1448
10,70,2077,1441
10,73,2074,1433
10,76,2070,1424
10,79,2069,1414
10,82,2066,1409
10,85,2061,1403
10,88,2047,1394
10,91,2037,1386
10,94,2030,1383
10,97,2025,1379
10,100,2016,1374
10,103,2008,1375
10,106,1999,1370
10,109,1998,1365
10,112,1992,1361
10,115,1987,1358
10,118,1985,1350
10,121,1985,1347
10,124,1978,1343
10,127,1966,1338
10,130,1957,1331
10,133,1952,1326
10,136,1944,1321
10,139,1933,1312
10,142,1929,1314
10,145,1924,1313
10,148,1920,1310
10,151,1917,1304
10,154,1915,1300
10,157,1913,1296
10,160,1908,1290
10,163,1902,1286
10,166,1896,1283
10,169,1888,1277
10,172,1878,1272
10,175,1875,1268
10,178,1870,1266
10,181,1870,1268
10,184,1869,1263
10,187,1867,1262
10,190,1863,1260
10,193,1858,1257
10,196,1854,1255
10,199,1850,1254
10,202,1849,1254
10,205,1849,1254
10,208,1849,1255
10,211,1849,1259
10,214,1845,1257
10,217,1836,1257
10,220,1832,1258
10,223,1826,1258
10,226,1821,1256
10,229,1822,1252
10,232,1820,1249
10,235,1821,1249
10,238,1822,1246
10,241,1813,1241
10,244,1812,1240
10,247,1806,1241
10,250,1798,1240
10,253,1793,1237
10,256,1793,1237
10,259,1785,1237
10,262,1781,1234
10,265,1777,1229
10,268,1774,1225
10,271,1770,1218
10,274,1766,1210
10,277,1762,1206
10,280,1759,1206
10,283,1753,1205
10,286,1752,1204
10,289,1750,1202
10,292,1745,1202
10,295,1745,1201
10,298,1742,1199
10,301,1741,1202
10,304,1740,1199
10,307,1738,1197
10,310,1736,1195
10,313,1734,1196
10,316,1731,1197
10,319,1730,1195
10,322,1729,1193
10,325,1728,1193
10,328,1722,1191
10,331,1717,1191
10,334,1716,1191
10,337,1711,1189
10,340,1704,1186
10,343,1701,1182
10,346,1700,1179
10,349,1704,1174
10,352,1705,1176
10,355,1702,1175
10,358,1701,1180
10,361,1698,1185
10,364,1696,1185
10,367,1695,1184
10,370,1703,1181
10,373,1704,1180
10,376,1706,1172
10,379,1705,1167
10,382,1698,1157
10,385,1693,1150
10,388,1688,1146
10,391,1687,1146
10,394,1686,1143
10,397,1680,1142
10,400,1678,1141
10,403,1677,1139
10,406,1672,1138
10,409,1671,1135
10,412,1669,1133
10,415,1667,1132
10,418,1665,1130
10,421,1665,1127
10,424,1665,1124
10,427,1662,1123
10,430,1658,1116
10,433,1651,1112
10,436,1646,1109
10,439,1641,1104
10,442,1640,1101
10,445,1640,1097
10,448,1637,1093
10,451,1632,1090
10,454,1633,1087
10,457,1631,1083
10,460,1630,1081
10,463,1629,1082
10,466,1626,1081
10,469,1621,1080
10,472,1618,1078
10,475,1614,1076
10,478,1611,1075
10,481,1607,1073
10,484,1602,1068
10,487,1599,1060
10,490,1598,1056
10,493,1595,1051
10,496,1592,1045
10,499,1588,1037
10,502,1585,1034
10,505,1583,1027
10,508,1579,1020
10,511,1575,1017
10,514,1571,1014
10,517,1568,1008
10,520,1565,1007
10,523,1562,1005
10,526,1559,1001
10,529,1554,999
10,532,1552,997
10,535,1553,995
10,538,1551,991
10,541,1547,988
10,544,1547,985
10,547,1547,984
10,550,1546,984
10,553,1546,977
10,556,1545,977
10,559,1543,975
10,562,1539,974
10,565,1535,969
10,568,1532,967
10,571,1527,963
10,574,1525,960
10,577,1521,960
10,580,1518,956
10,583,1514,954
10,586,1510,951
10,589,1508,948
10,592,1497,949
10,595,1490,947
10,598,1481,946
10,601,1478,943
10,604,1474,937
10,607,1469,934
10,610,1464,928
10,613,1457,925
10,616,1447,920
10,619,1444,915
10,622,1440,912
10,625,1437,907
10,628,1434,904
10,631,1431,900
10,634,1428,900
10,637,1427,898
10,640,1420,896
10,643,1415,894
10,646,1411,892
10,649,1409,890
10,652,1405,887
10,655,1399,881
10,658,1392,877
10,661,1379,871
10,664,1362,863
10,667,1355,863
10,670,1347,866
10,673,1328,864
10,676,1320,859
10,679,1318,860
10,682,1316,855
10,685,1310,852
10,688,1305,842
10,691,1302,836
10,694,1292,822
10,697,1288,816
10,700,1283,809
10,703,1278,804
10,706,1274,801
10,709,1270,797
10,712,1267,797
10,715,1264,794
10,718,1259,793
10,721,1258,788
10,724,1256,787
10,727,1253,784
10,730,1248,782
10,733,1240,783
10,736,1234,781
10,739,1230,779
10,742,1221,777
10,745,1218,772
10,748,1212,768
10,751,1206,761
10,754,1203,758
10,757,1199,758
10,760,1197,758
10,763,1191,754
10,766,1183,751
10,769,1183,750
10,772,1185,749
10,775,1182,746
10,778,1187,749
10,781,1184,753
10,784,1184,757
10,787,1185,752
10,790,1191,750
10,793,1194,746
10,796,1189,742
10,799,1187,739
10,802,1190,738
10,805,1190,744
10,808,1183,746
10,811,1181,746
10,814,1178,743
10,817,1175,741
10,820,1170,739
10,823,1165,735
10,826,1161,730
10,829,1154,730
10,832,1148,728
10,835,1146,728
10,838,1143,723
10,841,1142,720
10,844,1138,718
10,847,1136,716
10,850,1134,715
10,853,1125,711
10,856,1121,709
10,859,1117,709
10,862,1109,709
10,865,1100,704
10,868,1096,701
10,871,1093,697
10,874,1093,693
10,877,1088,690
10,880,1086,688
10,883,1075,683
11,1,1985,1367
11,4,1987,1372
11,7,2000,1381
11,10,2005,1384
11,13,2012,1386
11,16,2019,1391
11,19,2024,1392
11,22,2024,1394
11,25,2028,1396
11,28,2029,1400
11,31,2033,1408
11,34,2038,1410
11,37,2041,1411
11,40,2045,1415
11,43,2047,1417
11,46,2048,1418
11,49,2053,1419
11,52,2055,1423
11,55,2057,1424
11,58,2058,1423
11,61,2058,1421
11,64,2063,1420
11,67,2069,1421
11,70,2076,1421
11,73,2083,1421
11,76,2090,1426
11,79,2096,1441
11,82,2095,1443
11,85,2099,1453
11,88,2101,1459
11,91,2109,1467
11,94,2116,1471
11,97,2121,1472
11,100,2128,1474
11,103,2135,1477
11,106,2141,1478
11,109,2142,1485
11,112,2144,1490
11,115,2146,1494
11,118,2147,1493
11,121,2148,1496
11,124,2150,1501
11,127,2152,1503
11,130,2153,1504
11,133,2153,1503
11,136,2151,1503
11,139,2155,1508
11,142,2156,1508
11,145,2154,1507
11,148,2155,1510
11,151,2152,1510
11,154,2150,1511
11,157,2146,1507
11,160,2142,1507
11,163,2137,1504
11,166,2135,1503
11,169,2136,1498
11,172,2135,1497
11,175,2136,1500
11,178,2136,1504
11,181,2141,1514
11,184,2145,1519
11,187,2151,1522
11,190,2155,1523
11,193,2162,1525
11,196,2172,1526
11,199,2174,1527
11,202,2178,1536
11,205,2189,1542
11,208,2194,1548
11,211,2198,1553
11,214,2201,1562
11,217,2203,1567
11,220,2206,1574
11,223,2209,1581
11,226,2215,1588
11,229,2219,1594
11,232,2221,1597
11,235,2223,1601
11,238,2224,1604
11,241,2225,1609
11,244,2223,1615
11,247,2220,1616
11,250,2216,1615
11,253,2215,1618
11,256,2214,1621
11,259,2219,1620
11,262,2222,1619
11,265,2224,1620
11,268,2223,1624
11,271,2226,1624
11,274,2231,1627
11,277,2236,1628
11,280,2239,1633
11,283,2246,1636
11,286,2248,1636
11,289,2248,1634
11,292,2246,1631
11,295,2249,1631
11,298,2252,1630
11,301,2257,1630
11,304,2263,1632
11,307,2268,1638
11,310,2273,1645
11,313,2275,1646
11,316,2279,1649
11,319,2283,1656
11,322,2288,1657
11,325,2289,1658
11,328,2294,1663
11,331,2297,1667
11,334,2299,1672
11,337,2303,1674
11,340,2312,1679
11,343,2315,1684
11,346,2318,1689
11,349,2323,1694
11,352,2328,1701
11,355,2330,1702
11,358,2332,1704
11,361,2324,1705
11,364,2324,1708
11,367,2319,1707
11,370,2314,1704
11,373,2313,1698
11,376,2311,1695
11,379,2310,1694
11,382,2308,1692
11,385,2306,1692
11,388,2303,1688
11,391,2305,1684
11,394,2306,1682
11,397,2307,1677
11,400,2310,1673
11,403,2312,1671
11,406,2310,1670
11,409,2306,1663
11,412,2305,1663
11,415,2306,1666
11,418,2302,1666
11,421,2299,1665
11,424,2299,1665
11,427,2299,1664
11,430,2300,1657
11,433,2300,1653
11,436,2299,1650
11,439,2296,1648
11,442,2290,1648
11,445,2287,1645
11,448,2285,1644
11,451,2283,1640
11,454,2280,1636
11,457,2275,1633
11,460,2269,1629
11,463,2263,1629
11,466,2260,1626
11,469,2262,1623
11,472,2262,1622
11,475,2262,1621
11,478,2263,1621
11,481,2260,1621
11,484,2260,1622
11,487,2255,1621
11,490,2254,1623
11,493,2251,1620
11,496,2250,1619
11,499,2248,1620
11,502,2247,1620
11,505,2244,1624
11,508,2243,1624
11,511,2241,1626
11,514,2240,1624
11,517,2236,1623
11,520,2234,1623
11,523,2233,1622
11,526,2235,1623
11,529,2241,1624
11,532,2247,1626
11,535,2248,1626
11,538,2248,1626
11,541,2248,1626
11,544,2250,1628
11,547,2251,1626
11,550,2252,1623
11,553,2258,1625
11,556,2260,1625
11,559,2265,1629
12,1,1515,979
12,4,1515,979
12,7,1518,978
12,10,1526,978
12,13,1530,980
12,16,1538,981
12,19,1551,983
12,22,1551,988
12,25,1558,995
12,28,1560,1000
12,31,1566,1008
12,34,1572,1014
12,37,1577,1021
12,40,1579,1026
12,43,1574,1021
12,46,1576,1020
12,49,1582,1022
12,52,1580,1027
12,55,1586,1036
12,58,1590,1041
12,61,1593,1043
12,64,1595,1046
12,67,1599,1054
12,70,1601,1060
12,73,1604,1065
12,76,1606,1069
12,79,1608,1070
12,82,1610,1074
12,85,1615,1080
12,88,1625,1091
12,91,1633,1097
12,94,1634,1107
12,97,1635,1113
12,100,1635,1116
12,103,1638,1120
12,106,1641,1120
12,109,1648,1122
12,112,1659,1135
12,115,1663,1139
12,118,1667,1146
12,121,1672,1149
12,124,1677,1158
12,127,1685,1160
12,130,1687,1167
12,133,1688,1171
12,136,1689,1171
12,139,1691,1174
12,142,1690,1173
12,145,1688,1170
12,148,1686,1171
12,151,1689,1177
12,154,1693,1184
12,157,1699,1191
12,160,1703,1194
12,163,1704,1198
12,166,1705,1199
12,169,1708,1203
12,172,1712,1209
12,175,1714,1211
12,178,1714,1210
12,181,1715,1214
12,184,1716,1214
12,187,1718,1213
12,190,1719,1217
12,193,1718,1220
12,196,1722,1221
12,199,1723,1222
12,202,1723,1223
12,205,1725,1224
12,208,1726,1225
12,211,1728,1226
12,214,1729,1224
12,217,1732,1223
12,220,1733,1220
12,223,1731,1217
12,226,1733,1213
12,229,1738,1214
12,232,1739,1218
12,235,1741,1214
12,238,1748,1217
12,241,1755,1218
12,244,1761,1218
12,247,1769,1219
12,250,1775,1219
12,253,1781,1220
12,256,1783,1221
12,259,1794,1225
12,262,1803,1227
12,265,1812,1230
12,268,1822,1235
12,271,1830,1239
12,274,1835,1243
12,277,1841,1246
12,280,1847,1252
12,283,1858,1259
12,286,1863,1261
12,289,1870,1265
12,292,1876,1270
12,295,1885,1276
12,298,1892,1282
12,301,1897,1289
12,304,1902,1290
12,307,1905,1291
12,310,1910,1293
12,313,1912,1294
12,316,1912,1295
12,319,1913,1297
12,322,1917,1299
12,325,1919,1302
12,328,1922,1305
12,331,1921,1307
12,334,1922,1308
12,337,1924,1311
12,340,1934,1323
12,343,1942,1331
12,346,1947,1337
12,349,1955,1348
12,352,1957,1360
12,355,1959,1365
12,358,1961,1369
12,361,1958,1376
12,364,1954,1381
12,367,1953,1378
12,370,1946,1385
12,373,1944,1384
12,376,1946,1386
12,379,1947,1389
12,382,1950,1391
12,385,1950,1396
12,388,1953,1398
12,391,1954,1399
12,394,1956,1397
12,397,1957,1400
12,400,1959,1404
12,403,1962,1402
12,406,1960,1405
12,409,1961,1404
12,412,1966,1409
12,415,1976,1414
12,418,1987,1421
12,421,1994,1427
12,424,1997,1429
12,427,1999,1430
12,430,2001,1431
12,433,2005,1431
12,436,2011,1433
12,439,2016,1433
12,442,2015,1434
12,445,2020,1434
12,448,2025,1433
12,451,2033,1436
12,454,2042,1439
12,457,2045,1441
12,460,2050,1446
12,463,2057,1450
12,466,2061,1452
12,469,2064,1456
